INFORMATION NEED 01-2
precision	0.2222222222222222
recall	0.2857142857142857
F1	0.25
prec@10	0.3
average_precision	0.3553991008991009
recall_precision
0.02857142857142857	0.5
0.05714285714285714	0.3333333333333333
0.08571428571428572	0.42857142857142855
0.11428571428571428	0.3333333333333333
0.14285714285714285	0.38461538461538464
0.17142857142857143	0.375
0.2	0.35
0.22857142857142856	0.32
0.2571428571428571	0.2727272727272727
0.2857142857142857	0.2564102564102564
interpolated_recall_precision
0.0	0.5
0.1	0.38461538461538464
0.2	0.35
0.3	0
0.4	0
0.5	0
0.6	0
0.7	0
0.8	0
0.9	0
1.0	0

INFORMATION NEED 11-4
precision	0.35555555555555557
recall	0.35555555555555557
F1	0.35555555555555557
prec@10	0.5
average_precision	0.625655139025296
recall_precision
0.022222222222222223	1.0
0.044444444444444446	1.0
0.06666666666666667	0.75
0.08888888888888889	0.8
0.1111111111111111	0.5555555555555556
0.13333333333333333	0.5454545454545454
0.15555555555555556	0.5833333333333334
0.17777777777777778	0.5714285714285714
0.2	0.6
0.2222222222222222	0.5263157894736842
0.24444444444444444	0.5238095238095238
0.26666666666666666	0.5217391304347826
0.28888888888888886	0.52
0.3111111111111111	0.5384615384615384
0.3333333333333333	0.5172413793103449
0.35555555555555557	0.45714285714285713
interpolated_recall_precision
0.0	1.0
0.1	0.6
0.2	0.6
0.3	0.5384615384615384
0.4	0
0.5	0
0.6	0
0.7	0
0.8	0
0.9	0
1.0	0

INFORMATION NEED 06-1
precision	0.28888888888888886
recall	0.5
F1	0.3661971830985915
prec@10	0.8
average_precision	0.8095117275886506
recall_precision
0.038461538461538464	1.0
0.07692307692307693	1.0
0.11538461538461539	1.0
0.15384615384615385	1.0
0.19230769230769232	1.0
0.23076923076923078	1.0
0.2692307692307692	0.875
0.3076923076923077	0.8888888888888888
0.34615384615384615	0.75
0.38461538461538464	0.7142857142857143
0.4230769230769231	0.44
0.46153846153846156	0.46153846153846156
0.5	0.3939393939393939
interpolated_recall_precision
0.0	1.0
0.1	1.0
0.2	1.0
0.3	0.8888888888888888
0.4	0.46153846153846156
0.5	0.3939393939393939
0.6	0
0.7	0
0.8	0
0.9	0
1.0	0

INFORMATION NEED 15-4
precision	0.3111111111111111
recall	0.23333333333333334
F1	0.26666666666666666
prec@10	0.4
average_precision	0.48678168260809457
recall_precision
0.016666666666666666	1.0
0.03333333333333333	1.0
0.05	0.5
0.06666666666666667	0.5
0.08333333333333333	0.4166666666666667
0.1	0.4
0.11666666666666667	0.4375
0.13333333333333333	0.4444444444444444
0.15	0.42857142857142855
0.16666666666666666	0.4166666666666667
0.18333333333333332	0.3333333333333333
0.2	0.32432432432432434
0.21666666666666667	0.3023255813953488
0.23333333333333334	0.3111111111111111
interpolated_recall_precision
0.0	1.0
0.1	0.4444444444444444
0.2	0.32432432432432434
0.3	0
0.4	0
0.5	0
0.6	0
0.7	0
0.8	0
0.9	0
1.0	0

INFORMATION NEED 04-4
precision	0.26666666666666666
recall	0.3157894736842105
F1	0.2891566265060241
prec@10	0.2
average_precision	0.3507060479842738
recall_precision
0.02631578947368421	0.3333333333333333
0.05263157894736842	0.25
0.07894736842105263	0.2727272727272727
0.10526315789473684	0.3076923076923077
0.13157894736842105	0.35714285714285715
0.15789473684210525	0.4
0.18421052631578946	0.4375
0.21052631578947367	0.4
0.23684210526315788	0.42857142857142855
0.2631578947368421	0.4
0.2894736842105263	0.3548387096774194
0.3157894736842105	0.26666666666666666
interpolated_recall_precision
0.0	0.4375
0.1	0.4375
0.2	0.42857142857142855
0.3	0.26666666666666666
0.4	0
0.5	0
0.6	0
0.7	0
0.8	0
0.9	0
1.0	0

TOTAL
precision	0.2888888888888889
recall	0.3380785296574771
F1	0.30551520636536755
prec@10	0.44
MAP	0.5256107396210832
interpolated_recall_precision
0.0	0.7875
0.1	0.5733119658119659
0.2	0.5405791505791506
0.3	0.3388034188034188
0.4	0.09230769230769231
0.5	0.07878787878787878
0.6	0.0
0.7	0.0
0.8	0.0
0.9	0.0
1.0	0.0
